Call ID,Timestamp,Customer ID,Customer Segment,Call Type,Call Duration (minutes),Customer Satisfaction Rating,Issue Category,Transcript,Keywords/Topics Discussed,Resolution Status,Action Taken,Sales Opportunity Identified,Optimization Opportunity Identified
1,2023-05-04 09:05:00,CUST001,Residential,Technical,20,4,Service Interruption,Customer reported internet outage in the area, seeking ETA for resolution.,Internet, Outage, ETA,Yes,Dispatched technician for onsite visit,No,Yes
437,2024-07-11 11:40:00,CUST437,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
438,2024-07-12 08:25:00,CUST438,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
439,2024-07-13 15:15:00,CUST439,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
440,2024-07-14 10:30:00,CUST440,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
441,2024-07-15 09:15:00,CUST441,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
442,2024-07-16 14:20:00,CUST442,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
443,2024-07-17 11:50:00,CUST443,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
444,2024-07-18 08:40:00,CUST444,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
445,2024-07-19 14:45:00,CUST445,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
446,2024-07-20 11:20:00,CUST446,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
447,2024-07-21 08:50:00,CUST447,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
448,2024-07-22 15:00:00,CUST448,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
449,2024-07-23 10:55:00,CUST449,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
450,2024-07-24 09:45:00,CUST450,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
451,2024-07-25 14:20:00,CUST451,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
452,2024-07-26 11:40:00,CUST452,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
453,2024-07-27 08:25:00,CUST453,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
454,2024-07-28 15:15:00,CUST454,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
455,2024-07-29 10:30:00,CUST455,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
456,2024-07-30 09:15:00,CUST456,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
457,2024-07-31 14:20:00,CUST457,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
458,2024-08-01 11:50:00,CUST458,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
459,2024-08-02 08:40:00,CUST459,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
460,2024-08-03 14:45:00,CUST460,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
461,2024-08-04 11:20:00,CUST461,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
462,2024-08-05 08:50:00,CUST462,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
463,2024-08-06 15:00:00,CUST463,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
464,2024-08-07 10:55:00,CUST464,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
465,2024-08-08 09:45:00,CUST465,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
466,2024-08-09 14:20:00,CUST466,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
467,2024-08-10 11:40:00,CUST467,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
468,2024-08-11 08:25:00,CUST468,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
469,2024-08-12 15:15:00,CUST469,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
470,2024-08-13 10:30:00,CUST470,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
471,2024-08-14 09:15:00,CUST471,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
472,2024-08-15 14:20:00,CUST472,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
473,2024-08-16 11:50:00,CUST473,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
474,2024-08-17 08:40:00,CUST474,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
475,2024-08-18 14:45:00,CUST475,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
476,2024-08-19 11:20:00,CUST476,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
477,2024-08-20 08:50:00,CUST477,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
478,2024-08-21 15:00:00,CUST478,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
479,2024-08-22 10:55:00,CUST479,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
480,2024-08-23 09:45:00,CUST480,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
481,2024-08-24 14:20:00,CUST481,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
482,2024-08-25 11:40:00,CUST482,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
483,2024-08-26 08:25:00,CUST483,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
484,2024-08-27 15:15:00,CUST484,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
485,2024-08-28 10:30:00,CUST485,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
486,2024-08-29 09:15:00,CUST486,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
487,2024-08-30 14:20:00,CUST487,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
488,2024-08-31 11:50:00,CUST488,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
489,2024-09-01 08:40:00,CUST489,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
490,2024-09-02 14:45:00,CUST490,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
491,2024-09-03 11:20:00,CUST491,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
492,2024-09-04 08:50:00,CUST492,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
493,2024-09-05 15:00:00,CUST493,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
494,2024-09-06 10:55:00,CUST494,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
495,2024-09-07 09:45:00,CUST495,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
496,2024-09-08 14:20:00,CUST496,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
497,2024-09-09 11:40:00,CUST497,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
498,2024-09-10 08:25:00,CUST498,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
499,2024-09-11 15:15:00,CUST499,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
500,2024-09-12 10:30:00,CUST500,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
501,2024-09-13 09:15:00,CUST501,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
502,2024-09-14 14:20:00,CUST502,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
503,2024-09-15 11:50:00,CUST503,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
 
